source,target,weight
Peter Flach,Haoyan Chen,1
Udi Margolin,Elisha Rosensweig,1
Udi Margolin,Itai Segall,1
Elisha Rosensweig,Itai Segall,1
John Murray-Bruce,Pier Dragotti,1
Patrick Thiam,Viktor Kessler,1
Patrick Thiam,Peter Bellmann,1
Dhanesh Ramachandram,Michal Lisicki,1
Dhanesh Ramachandram,Timothy Shields,1
Dhanesh Ramachandram,Mohamed Amer,1
Dhanesh Ramachandram,Graham Taylor,1
Michal Lisicki,Timothy Shields,1
Michal Lisicki,Mohamed Amer,1
Michal Lisicki,Graham Taylor,1
Timothy Shields,Mohamed Amer,1
Timothy Shields,Graham Taylor,1
Mohamed Amer,Graham Taylor,1
Graham Taylor,Katya Kudashkina,1
Graham Taylor,Jamie Kiros,1
Matias Valdenegro-Toro,Octavio Arriaga,1
Matias Valdenegro-Toro,Paul Plöger,1
Matias Valdenegro-Toro,Jasper Wilfling,1
Matias Valdenegro-Toro,Marco Zullich,1
Romero Morais,B Miranda,1
Henry Wj Reeve,Gavin Brown,1
Samuel Giatti Da,Silva Filho,1
Samuel Giatti Da,Roberto Zanetti Freire,1
Samuel Giatti Da,Santos Coelho,1
Silva Filho,Roberto Zanetti Freire,1
Silva Filho,Santos Coelho,1
Silva Filho,Luis Kopp,1
Silva Filho,José Barbosa Da,1
Silva Filho,Claudio Miceli De Farias,1
Roberto Zanetti Freire,Santos Coelho,1
Santos Coelho,João Victor,1
Santos Coelho,Bruneti Severino,1
Santos Coelho,Alessandro Zimmer,1
Santos Coelho,Henrique Matheus,1
Santos Coelho,Molin Dal,1
Santos Coelho,Ribeiro,1
Santos Coelho,Sinvaldo Rodrigues Moreno,1
Santos Coelho,Ramon Gomes Da Silva,1
Santos Coelho,José Kleinubing Larcher,1
Santos Coelho,Cristiane Canton,1
Santos Coelho,Viviana Cocco Mariani,1
Santos Coelho,Luiza Scapinello,1
Santos Coelho,Aquino Da Silva,1
Santos Coelho,Leonardo Alexandre De Geus,1
Petros Giannakopoulos,Yannis Cotronis,1
Shuyu Dong,Dorina Thanou,1
Shuyu Dong,Pascal Frossard,1
Dorina Thanou,Pascal Frossard,1
Shohei Shimizu,Takashi Washio,1
Lauriola Ivano,Donini Michele,1
Lauriola Ivano,Aiolli Fabio,1
Donini Michele,Aiolli Fabio,1
Melanie Ducoffe,Frederic Precioso,1
Dinh Van,Fabrizio Costa,1
Fabrizio Costa,Ivano Lauriola,1
Fabrizio Costa,Stefan Mautner,1
Fabrizio Costa,Rolf Backofen,1
Muthuvel Murugan,K Subrahmanyam,1
Rachid Ouaret,Anda Ionescu,1
Rachid Ouaret,Olivier Ramalho,1
Rachid Ouaret,Yves Candau,1
Anda Ionescu,Olivier Ramalho,1
Anda Ionescu,Yves Candau,1
Olivier Ramalho,Yves Candau,1
Stephan Baier,Volker Tresp,1
Volker Tresp,Philipp Wissmann,1
Volker Tresp,Daniel Hein,1
Michalis Giannopoulos,Sofia Savvaki,1
Michalis Giannopoulos,Grigorios Tsagkatakis,1
Michalis Giannopoulos,Panagiotis Tsakalides,1
Sofia Savvaki,Grigorios Tsagkatakis,1
Sofia Savvaki,Panagiotis Tsakalides,1
Grigorios Tsagkatakis,Panagiotis Tsakalides,2
Grigorios Tsagkatakis,Stavros Timotheatos,1
Panagiotis Tsakalides,Stavros Timotheatos,1
Raul Barbosa,Diego Carvalho,2
Raul Barbosa,-Coord Eng,1
Raul Barbosa,Cefet Da Computação -Pt,1
Raul Barbosa,Rj,1
Raul Barbosa,Brazil,1
Diego Carvalho,-Coord Eng,1
Diego Carvalho,Cefet Da Computação -Pt,1
Diego Carvalho,Rj,1
Diego Carvalho,Brazil,1
-Coord Eng,Cefet Da Computação -Pt,1
-Coord Eng,Rj,1
-Coord Eng,Brazil,1
Cefet Da Computação -Pt,Rj,1
Cefet Da Computação -Pt,Brazil,1
Rj,Brazil,1
Adrian Ion-Mȃrgineanu,Sofie Van Cauter,1
Adrian Ion-Mȃrgineanu,Diana Sima,1
Adrian Ion-Mȃrgineanu,Frederik Maes,1
Adrian Ion-Mȃrgineanu,Stefan Sunaert,1
Adrian Ion-Mȃrgineanu,Uwe Himmelreich,1
Adrian Ion-Mȃrgineanu,Sabine Van Huffel,1
Sofie Van Cauter,Diana Sima,1
Sofie Van Cauter,Frederik Maes,1
Sofie Van Cauter,Stefan Sunaert,1
Sofie Van Cauter,Uwe Himmelreich,1
Sofie Van Cauter,Sabine Van Huffel,1
Diana Sima,Frederik Maes,1
Diana Sima,Stefan Sunaert,1
Diana Sima,Uwe Himmelreich,1
Diana Sima,Sabine Van Huffel,1
Frederik Maes,Stefan Sunaert,1
Frederik Maes,Uwe Himmelreich,1
Frederik Maes,Sabine Van Huffel,2
Frederik Maes,Berardino Barile,1
Frederik Maes,Pooya Ashtari,1
Frederik Maes,Francoise Durand-Dubief,1
Frederik Maes,Dominique Sappey-Marinier,1
Stefan Sunaert,Uwe Himmelreich,1
Stefan Sunaert,Sabine Van Huffel,1
Uwe Himmelreich,Sabine Van Huffel,1
Sabine Van Huffel,Berardino Barile,1
Sabine Van Huffel,Pooya Ashtari,1
Sabine Van Huffel,Francoise Durand-Dubief,1
Sabine Van Huffel,Dominique Sappey-Marinier,1
Ivano Lauriola,Stefano Campese,1
Ivano Lauriola,Alberto Lavelli,2
Ivano Lauriola,Fabio Rinaldi,1
Fernando Luiz,Felipe Oliveira,1
Fernando Luiz,França,1
Felipe Oliveira,França,1
Andreu González-Calabuig,Georgina Faura,1
Andreu González-Calabuig,Manel Del Valle,1
Georgina Faura,Manel Del Valle,1
Eyal Zion,Boaz Lerner,1
Boaz Lerner,Aviv Nahon,1
Hong-Bo Xie,Hui Liu,1
Patrick Glauner,Manxing Du,1
Patrick Glauner,Victor Paraschiv,1
Patrick Glauner,Andrey Boytsov,1
Patrick Glauner,Isabel Andrade,1
Patrick Glauner,Jorge Meira,1
Patrick Glauner,Petko Valtchev,2
Patrick Glauner,Radu State,2
Manxing Du,Victor Paraschiv,1
Manxing Du,Andrey Boytsov,1
Manxing Du,Isabel Andrade,1
Manxing Du,Jorge Meira,1
Manxing Du,Petko Valtchev,1
Manxing Du,Radu State,2
Manxing Du,Christian Hammerschmidt,1
Manxing Du,Georgios Varisteas,1
Manxing Du,Mats Brorsson,1
Manxing Du,Zhu Zhang,1
Victor Paraschiv,Andrey Boytsov,1
Victor Paraschiv,Isabel Andrade,1
Victor Paraschiv,Jorge Meira,1
Victor Paraschiv,Petko Valtchev,1
Victor Paraschiv,Radu State,1
Andrey Boytsov,Isabel Andrade,1
Andrey Boytsov,Jorge Meira,1
Andrey Boytsov,Petko Valtchev,1
Andrey Boytsov,Radu State,1
Isabel Andrade,Jorge Meira,1
Isabel Andrade,Petko Valtchev,1
Isabel Andrade,Radu State,1
Jorge Meira,Petko Valtchev,1
Jorge Meira,Radu State,1
Jorge Meira,Afonso Lourenço,1
Jorge Meira,Carolina Ferraz,1
Jorge Meira,Goreti Marreiros,1
Jorge Meira,Verónica Bolón,1
Petko Valtchev,Radu State,2
Radu State,Christian Hammerschmidt,1
Radu State,Georgios Varisteas,1
Radu State,Mats Brorsson,1
Radu State,Zhu Zhang,1
Xiang Jiang,Erico De Souza,1
Xiang Jiang,Xuan Liu,1
Xiang Jiang,Haji Behrouz,1
Xiang Jiang,Soleimani,1
Xiang Jiang,Xiaoguang Wang,1
Xiang Jiang,Daniel Silver,1
Xiang Jiang,Stan Matwin,1
Erico De Souza,Xuan Liu,1
Erico De Souza,Haji Behrouz,1
Erico De Souza,Soleimani,1
Erico De Souza,Xiaoguang Wang,1
Erico De Souza,Daniel Silver,1
Erico De Souza,Stan Matwin,1
Xuan Liu,Haji Behrouz,1
Xuan Liu,Soleimani,1
Xuan Liu,Xiaoguang Wang,1
Xuan Liu,Daniel Silver,1
Xuan Liu,Stan Matwin,1
Haji Behrouz,Soleimani,1
Haji Behrouz,Xiaoguang Wang,1
Haji Behrouz,Daniel Silver,1
Haji Behrouz,Stan Matwin,1
Soleimani,Xiaoguang Wang,1
Soleimani,Daniel Silver,1
Soleimani,Stan Matwin,1
Xiaoguang Wang,Daniel Silver,1
Xiaoguang Wang,Stan Matwin,1
Daniel Silver,Stan Matwin,1
Léna Carel,Pierre Alquier,1
Remy Cazabet,Pierre Borgnat,1
Remy Cazabet,Pablo Jensen,1
Pierre Borgnat,Pablo Jensen,1
Michele Colombo,Davide Morelli,1
Michele Colombo,David Plans,1
Davide Morelli,David Plans,1
Jing Ke,Yi Guo,1
Jing Ke,Arcot Sowmya,1
Jing Ke,Tomasz Bednarz,1
Yi Guo,Arcot Sowmya,1
Yi Guo,Tomasz Bednarz,1
Arcot Sowmya,Tomasz Bednarz,1
Valentina Arrigoni,Beatrice Rossi,1
Valentina Arrigoni,Pasqualina Fragneto,1
Valentina Arrigoni,Giuseppe Desoli,1
Beatrice Rossi,Pasqualina Fragneto,1
Beatrice Rossi,Giuseppe Desoli,1
Pasqualina Fragneto,Giuseppe Desoli,1
N Cheifetz,A Samé,1
N Cheifetz,Z Noumir,1
N Cheifetz,A.-C Sandraz,1
N Cheifetz,C Féliers,1
N Cheifetz,V Heim,1
A Samé,Z Noumir,1
A Samé,A.-C Sandraz,1
A Samé,C Féliers,1
A Samé,V Heim,1
Z Noumir,A.-C Sandraz,1
Z Noumir,C Féliers,1
Z Noumir,V Heim,1
A.-C Sandraz,C Féliers,1
A.-C Sandraz,V Heim,1
C Féliers,V Heim,1
Yanyan Geng,Ru-Ze Liang,1
Yanyan Geng,Weizhi Li,1
Yanyan Geng,Jingbin Wang,1
Yanyan Geng,Gaoyuan Liang,1
Yanyan Geng,Chenhao Xu,1
Yanyan Geng,Jing-Yan Wang,1
Ru-Ze Liang,Weizhi Li,1
Ru-Ze Liang,Jingbin Wang,1
Ru-Ze Liang,Gaoyuan Liang,1
Ru-Ze Liang,Chenhao Xu,1
Ru-Ze Liang,Jing-Yan Wang,1
Weizhi Li,Jingbin Wang,1
Weizhi Li,Gaoyuan Liang,1
Weizhi Li,Chenhao Xu,1
Weizhi Li,Jing-Yan Wang,1
Jingbin Wang,Gaoyuan Liang,1
Jingbin Wang,Chenhao Xu,1
Jingbin Wang,Jing-Yan Wang,1
Gaoyuan Liang,Chenhao Xu,1
Gaoyuan Liang,Jing-Yan Wang,1
Chenhao Xu,Jing-Yan Wang,1
Tuan Do,James Pustejovsky,1
Carlos Eiras-Franco,Leslie Kanthan,1
Ehsan Sadrfaridpour,Sandeep Jeereddy,1
Ehsan Sadrfaridpour,Ken Kennedy,1
Ehsan Sadrfaridpour,Andre Luckow,1
Ehsan Sadrfaridpour,Talayeh Razzaghi,1
Ehsan Sadrfaridpour,Ilya Safro,1
Sandeep Jeereddy,Ken Kennedy,1
Sandeep Jeereddy,Andre Luckow,1
Sandeep Jeereddy,Talayeh Razzaghi,1
Sandeep Jeereddy,Ilya Safro,1
Ken Kennedy,Andre Luckow,1
Ken Kennedy,Talayeh Razzaghi,1
Ken Kennedy,Ilya Safro,1
Andre Luckow,Talayeh Razzaghi,1
Andre Luckow,Ilya Safro,1
Talayeh Razzaghi,Ilya Safro,1
Wolfgang Groß,Joschka Bödecker,1
Gizelle Vianna,Gustavo Oliveira,1
Gizelle Vianna,Gabriel Cunha,1
Gustavo Oliveira,Gabriel Cunha,1
K Dijkstra,J Van De Loosdrecht,1
K Dijkstra,L Schomaker,1
K Dijkstra,M Wiering,1
J Van De Loosdrecht,L Schomaker,1
J Van De Loosdrecht,M Wiering,1
L Schomaker,M Wiering,1
Rafael Pinho,Walkir Brito,1
Rafael Pinho,Claudia Motta,1
Rafael Pinho,Priscila Vieira Lima,1
Walkir Brito,Claudia Motta,1
Walkir Brito,Priscila Vieira Lima,1
Claudia Motta,Priscila Vieira Lima,1
Piotr Wójcik,Marcin Kurdziel,1
Amauri Souza Junior,Tommi Karkkainen,1
Weam Binjumah,Alexey Redyuk,1
Vahan Petrosyan,Alexandre Proutiere,1
Alan Mosca,George Magoulas,1
Anna Siri,Gianvittorio Luria,1
A D'isanto,K Polsterer,1
Benjamin Paaßen,Janne Hahne,1
Benjamin Paaßen,Astrid Bunge,1
Benjamin Paaßen,Carolin Hainke,1
Benjamin Paaßen,Leon Sindelar,1
Benjamin Paaßen,Matthias Vogelsang,1
Benjamin Paaßen,Nadine Gaisa,1
Benjamin Paaßen,Michael Rose,1
Benjamin Paaßen,Mark-Sebastian Bösherz,1
Benjamin Paaßen,Rui Liu,1
Konstantinos Sechidis,Eleftherios Spyromitros-Xioufis,1
Konstantinos Sechidis,Ioannis Vlahavas,1
Diego García,Manuel Domínguez,2
Diego García,José Enguita,5
Diego García,Ana González,2
Diego García,María Chiara,3
Diego García,Nuria Valdés,3
Diego García,Jorge Menéndez,1
Diego García,Daniel Peña,1
Diego García,José Rodríguez,1
Diego García,Alejandro Castellanos,1
Diego García,Antonio López,1
Diego García,Diego Álvarez,1
Diego García,Juan Álvarez,1
Diego García,Daniel García,1
Diego García,Aleix García,1
Michiel Van Der Ree,Jos Roerdink,1
Michiel Van Der Ree,Christophe Phillips,1
Michiel Van Der Ree,Gaëtan Garraux,1
Michiel Van Der Ree,Eric Salmon,1
Jos Roerdink,Christophe Phillips,1
Jos Roerdink,Gaëtan Garraux,1
Jos Roerdink,Eric Salmon,1
Christophe Phillips,Gaëtan Garraux,1
Christophe Phillips,Eric Salmon,1
Gaëtan Garraux,Eric Salmon,1
Bernardo Stearns,Flavio Rangel,1
Bernardo Stearns,Fabrício Firmino De Faria,1
Flavio Rangel,Fabrício Firmino De Faria,1
Maryam Abdollahyan,Fabrizio Smeraldi,1
Lukas Pfannschmidt,Jonathan Jakob,1
Eleonora D'andrea,Fabio Di,1
Eleonora D'andrea,Valentina Dini,1
Eleonora D'andrea,Beatrice Lazzerini,1
Eleonora D'andrea,Marco Romanelli,1
Eleonora D'andrea,Pietro Salvo,1
Fabio Di,Valentina Dini,1
Fabio Di,Beatrice Lazzerini,1
Fabio Di,Marco Romanelli,1
Fabio Di,Pietro Salvo,1
Valentina Dini,Beatrice Lazzerini,1
Valentina Dini,Marco Romanelli,1
Valentina Dini,Pietro Salvo,1
Beatrice Lazzerini,Marco Romanelli,1
Beatrice Lazzerini,Pietro Salvo,1
Beatrice Lazzerini,Michele Baldassini,1
Beatrice Lazzerini,Pierfrancesco Foglia,1
Beatrice Lazzerini,Francesco Pistolesi,1
Beatrice Lazzerini,Cosimo Prete,1
Marco Romanelli,Pietro Salvo,1
Yasir Hamid,Bushra Nabi,1
Yasir Hamid,M Sugumaran,1
Bushra Nabi,M Sugumaran,1
Pierre-Antoine Laharotte,Billot Romain,1
Pierre-Antoine Laharotte,Nour-Eddin El-Faouzi,1
Billot Romain,Nour-Eddin El-Faouzi,1
Charlotte Revel,Yannick Deville,1
Charlotte Revel,Veronique Achard,1
Charlotte Revel,Xavier Briottet,1
Yannick Deville,Veronique Achard,1
Yannick Deville,Xavier Briottet,1
Veronique Achard,Xavier Briottet,1
Antoni Musolas,Laurent Jacques,1
Antoni Musolas,Youssef Marzouk,1
Laurent Jacques,Youssef Marzouk,1
Laurent Jacques,Vincent Schellekens,2
Laurent Jacques,Rémi Delogne,1
Laurent Jacques,Nicolas Mil-Homens,1
Laurent Jacques,Cavaco,1
Bac Nguyen,Carlos Morell,1
Bac Nguyen,Bernard De Baets,1
Carlos Morell,Bernard De Baets,1
Milad Malekzadeh,J Queißer,1
D Fernandez-Francos,O Fontenla-Romero,1
D Fernandez-Francos,G Brown,1
O Fontenla-Romero,G Brown,1
Manuel López-Radcenco,Abdeldjalil Aïssa-El-Bey,1
Manuel López-Radcenco,Pierre Ailliot,1
Manuel López-Radcenco,Ronan Fablet,1
Abdeldjalil Aïssa-El-Bey,Pierre Ailliot,1
Abdeldjalil Aïssa-El-Bey,Ronan Fablet,1
Pierre Ailliot,Ronan Fablet,1
Olli-Pekka Rinta-Koski,Simo Särkkä,1
Olli-Pekka Rinta-Koski,Jaakko Hollmén,1
Olli-Pekka Rinta-Koski,Markus Leskinen,1
Olli-Pekka Rinta-Koski,Sture Andersson,1
Simo Särkkä,Jaakko Hollmén,1
Simo Särkkä,Markus Leskinen,1
Simo Särkkä,Sture Andersson,1
Simo Särkkä,Salla Aario,1
Simo Särkkä,Ajinkya Gorad,1
Simo Särkkä,Miika Arvonen,1
Jaakko Hollmén,Markus Leskinen,1
Jaakko Hollmén,Sture Andersson,1
Markus Leskinen,Sture Andersson,1
Ronny Hug,Wolfgang Hübner,1
Ronny Hug,Michael Arens,1
Wolfgang Hübner,Michael Arens,1
Andrey Gritsenko,Jan-Magnus Janssonin Aukio 1 -Finland,1
Emeric Tonnelier,Vincent Guigue,1
Emeric Tonnelier,Patrick Gallinari,1
Vincent Guigue,Patrick Gallinari,3
Vincent Guigue,Charles-Emmanuel Dias,1
Vincent Guigue,Clara Gainon De Forsan De Gabriac,1
Vincent Guigue,Amina Djelloul,1
Vincent Guigue,Constance Scherer,1
Vincent Guigue,Perrine Cribier-Delande,1
Vincent Guigue,Raphael Puget,1
Patrick Gallinari,Charles-Emmanuel Dias,1
Patrick Gallinari,Clara Gainon De Forsan De Gabriac,1
Patrick Gallinari,Amina Djelloul,1
Patrick Gallinari,Constance Scherer,1
Sreejita Ghosh,Elizabeth Baranowski,1
Sreejita Ghosh,Rick Van Veen,1
Sreejita Ghosh,Gert-Jan De Vries,1
Sreejita Ghosh,Wiebke Arlt,1
Elizabeth Baranowski,Rick Van Veen,1
Elizabeth Baranowski,Gert-Jan De Vries,1
Elizabeth Baranowski,Wiebke Arlt,1
Rick Van Veen,Gert-Jan De Vries,1
Rick Van Veen,Wiebke Arlt,1
Gert-Jan De Vries,Wiebke Arlt,1
Van-Tinh Tran,Alex Aussem,1
Dȃnut ¸ovidiu Pop,Alexandrina Rogozan,2
Dȃnut ¸ovidiu Pop,Fawzi Nashashibi,2
Dȃnut ¸ovidiu Pop,Abdelaziz Bensrhair,2
Alexandrina Rogozan,Fawzi Nashashibi,2
Alexandrina Rogozan,Abdelaziz Bensrhair,4
Alexandrina Rogozan,Robin Condat,1
Alexandrina Rogozan,Haodi Zhang,1
Fawzi Nashashibi,Abdelaziz Bensrhair,2
Abdelaziz Bensrhair,Robin Condat,1
Abdelaziz Bensrhair,Maxence Chaverot,1
Abdelaziz Bensrhair,Maxime Carré,1
Abdelaziz Bensrhair,Michel Jourlin,1
Abdelaziz Bensrhair,Richard Grisel,1
Abdelaziz Bensrhair,Haodi Zhang,1
Abdelaziz Bensrhair,Andrea Daou,1
Abdelaziz Bensrhair,Jean-Baptiste Pothin,1
Siamak Mehrkanoon,Matthew Blaschko,1
Siamak Mehrkanoon,Xiaolin Huang,2
Siamak Mehrkanoon,Fan He,1
Siamak Mehrkanoon,Sanli Tang,1
Siamak Mehrkanoon,Jie Yang,1
Siamak Mehrkanoon,Kiki Van Der Heijden,1
Siamak Mehrkanoon,Tomasz Stańczyk,1
Siamak Mehrkanoon,Lucas Goené,1
Edna Milgo,Nixon Ronoh,1
Edna Milgo,Peter Waiganjo,1
Nixon Ronoh,Peter Waiganjo,1
Michele Delli Veneri,Stefano Cavuoti,1
Michele Delli Veneri,Massimo Brescia,1
Michele Delli Veneri,Giuseppe Riccio,1
Michele Delli Veneri,Giuseppe Longo,1
Stefano Cavuoti,Massimo Brescia,1
Stefano Cavuoti,Giuseppe Riccio,1
Stefano Cavuoti,Giuseppe Longo,1
Massimo Brescia,Giuseppe Riccio,1
Massimo Brescia,Giuseppe Longo,1
Giuseppe Riccio,Giuseppe Longo,1
Christine Sinoquet,Kamel Mekhnacha,1
Christine Sinoquet,Clément Niel,1
Christine Sinoquet,Fatoumata Dama,1
Christine Sinoquet,Corinne Lejus-Bourdeau,1
Miguel Angrick,Christian Herff,1
Miguel Angrick,Jerry Shih,1
Miguel Angrick,Dean Krusienski,1
Miguel Angrick,Tanja Schultz,1
Christian Herff,Jerry Shih,1
Christian Herff,Dean Krusienski,1
Christian Herff,Tanja Schultz,1
Jerry Shih,Dean Krusienski,1
Jerry Shih,Tanja Schultz,1
Dean Krusienski,Tanja Schultz,1
Jukka Komulainen,Vili Kellokumpu,1
A Rodan,P Castillo,1
A Rodan,H Faris,1
A Rodan,M Al-Zoubi,1
A Rodan,A Mora,1
A Rodan,H Jawazneh,1
P Castillo,H Faris,1
P Castillo,M Al-Zoubi,1
P Castillo,A Mora,1
P Castillo,H Jawazneh,1
H Faris,M Al-Zoubi,1
H Faris,A Mora,1
H Faris,H Jawazneh,1
M Al-Zoubi,A Mora,1
M Al-Zoubi,H Jawazneh,1
A Mora,H Jawazneh,1
Mazen Salous,Felix Putze,1
Daniele Castellana,Massimiliano Sirgiovanni,1
Katharina Hofer-Schmitz,Phuong-Ha Nguyen,1
Katharina Hofer-Schmitz,Kristian Berwanger,1
Phuong-Ha Nguyen,Kristian Berwanger,1
Aleke Nolte,Lingyu Wang,1
Alain Gély,Lydia Boudjeloud-Assala,1
Alain Gély,Alexandre Blansché,1
Lydia Boudjeloud-Assala,Alexandre Blansché,1
Amaral De Sousa Victor,Simonofski Anthony,1
Amaral De Sousa Victor,Snoeck Monique,1
Amaral De Sousa Victor,Jureta Ivan,1
Simonofski Anthony,Snoeck Monique,1
Simonofski Anthony,Jureta Ivan,1
Snoeck Monique,Jureta Ivan,1
Johannes Brinkrolf,Kolja Berger,1
Johannes Brinkrolf,Valerie Vaquet,3
Johannes Brinkrolf,Fabian Hinder,2
Johannes Brinkrolf,Patrick Menz,1
Tayfun Alpay,Manfred Eppe,1
Raul Santos-Rodriguez,Daniel Kumpik,1
Raul Santos-Rodriguez,Yoav Ben-Shlomo,1
Raul Santos-Rodriguez,Elizabeth Coulthard,1
Raul Santos-Rodriguez,Alex Hepburn,1
Muhammad Burhan Hafez,Matthias Kerzel,1
Muhammad Burhan Hafez,Cornelius Weber,1
Matthias Kerzel,Cornelius Weber,1
Matthias Kerzel,Vincent Rolfs,1
Cornelius Weber,Sebastian Springenberg,1
Cornelius Weber,Egor Lakomkin,1
Cornelius Weber,Henrique Siqueira,1
Cornelius Weber,Sven Magg,1
Cornelius Weber,Vadym Gryshchuk,1
Cornelius Weber,Chu Kiong Loo,1
Cornelius Weber,Connor Gäde,1
Cornelius Weber,Ozan Özdemir,2
Cornelius Weber,Stig Griebenow,1
Stephan Clémençon,Anna Korba,1
Stephan Clémençon,Corentin Larroche,1
Stephan Clémençon,Johan Mazel,1
Jan Wülfing,Sreedhar Kumar,1
Jan Wülfing,Joschka Boedecker,1
Sreedhar Kumar,Joschka Boedecker,1
Pablo Huijse,Nicolas Astorga,1
Pablo Huijse,Pablo Estévez,1
Pablo Huijse,Giuliano Pignata,1
Nicolas Astorga,Pablo Estévez,1
Nicolas Astorga,Giuliano Pignata,1
Pablo Estévez,Giuliano Pignata,1
Maria Filippo,Karl Bianchi,1
Maria Filippo,Robert Mikalsen,1
Maria Filippo,Jenssen,1
Karl Bianchi,Robert Mikalsen,1
Karl Bianchi,Jenssen,1
Robert Mikalsen,Jenssen,1
Leopoldo Lusquino Filho,Luiz Oliveira,2
Leopoldo Lusquino Filho,Aluizio Filho,2
Leopoldo Lusquino Filho,Gabriel Guarisa,2
Leopoldo Lusquino Filho,Carlos Cosenza,1
Murat Kirtay,Lorenzo Vannucci,1
Murat Kirtay,Ugo Albanese,1
Murat Kirtay,Alessandro Ambrosano,1
Murat Kirtay,Egidio Falotico,1
Lorenzo Vannucci,Ugo Albanese,1
Lorenzo Vannucci,Alessandro Ambrosano,1
Lorenzo Vannucci,Egidio Falotico,1
Ugo Albanese,Alessandro Ambrosano,1
Ugo Albanese,Egidio Falotico,1
Alessandro Ambrosano,Egidio Falotico,1
Debjeet Majumdar,Vinay Namboodiri,1
S Saikia,R Verma,1
S Saikia,P Agarwal,1
S Saikia,G Shroff,1
S Saikia,L Vig,1
S Saikia,A Srinivasan,1
R Verma,P Agarwal,1
R Verma,G Shroff,1
R Verma,L Vig,1
R Verma,A Srinivasan,1
P Agarwal,G Shroff,1
P Agarwal,L Vig,1
P Agarwal,A Srinivasan,1
G Shroff,L Vig,1
G Shroff,A Srinivasan,1
L Vig,A Srinivasan,1
Daniela Onita,Adriana Birlutiu,1
Marcos Alves,Petrônio Cândido De Lima E Silva,1
Marcos Alves,Carlos Severiano Junior,1
Marcos Alves,Gustavo Linhares Vieira,1
Marcos Alves,Frederico Gadelha Guimaraes,1
Marcos Alves,Hossein Sadaei,1
Petrônio Cândido De Lima E Silva,Carlos Severiano Junior,1
Petrônio Cândido De Lima E Silva,Gustavo Linhares Vieira,1
Petrônio Cândido De Lima E Silva,Frederico Gadelha Guimaraes,1
Petrônio Cândido De Lima E Silva,Hossein Sadaei,1
Carlos Severiano Junior,Gustavo Linhares Vieira,1
Carlos Severiano Junior,Frederico Gadelha Guimaraes,1
Carlos Severiano Junior,Hossein Sadaei,1
Gustavo Linhares Vieira,Frederico Gadelha Guimaraes,1
Gustavo Linhares Vieira,Hossein Sadaei,1
Frederico Gadelha Guimaraes,Hossein Sadaei,1
Udo Schlegel,Eren Cakmak,1
Udo Schlegel,Juri Buchmüller,1
Eren Cakmak,Juri Buchmüller,1
Marko Niemelä,Sami Äyrämö,1
João Victor,Bruneti Severino,1
João Victor,Alessandro Zimmer,1
Bruneti Severino,Alessandro Zimmer,1
Sebastian Springenberg,Egor Lakomkin,1
Nils Worzyk,Stefan Niewerth,1
Henrique Siqueira,Sven Magg,1
Peer Springstübe,Stefan Heinrich,1
Hikmat Dashdamirov,Sebastián Basterrech,1
Sebastián Basterrech,Tomas Burianek,1
Sebastián Basterrech,Jorge Graneri,1
Sebastián Basterrech,Eduardo Mizraji,1
Sebastián Basterrech,Gerardo Rubino,1
Khadija Musayeva,Fabien Lauer,1
Khadija Musayeva,Yann Guermeur,1
Fabien Lauer,Yann Guermeur,1
Guillaume Olikier,Lieven De Lathauwer,1
Heitor Gomes,Jean Barddal,1
Heitor Gomes,Luis Boiko,1
Heitor Gomes,Albert Bifet,1
Jean Barddal,Luis Boiko,1
Jean Barddal,Albert Bifet,1
Luis Boiko,Albert Bifet,1
Albert Bifet,Frank-M Schleif,1
Cyril De Bodt,Dounia Mulders,7
Cyril De Bodt,Daniel López-Sánchez,1
Cyril De Bodt,Nicolas Lejeune,1
Cyril De Bodt,André Mouraux,1
Cyril De Bodt,Francesco Crecchi,1
Cyril De Bodt,Pierre Lambert,7
Cyril De Bodt,Anne-Sophie Collin,1
Cyril De Bodt,Christophe De Vleeschouwer,1
Cyril De Bodt,Edouard Couplet,5
Cyril De Bodt,Jeremie Bogaert,1
Cyril De Bodt,Emmanuel Jean,1
Cyril De Bodt,François-Xavier Standaert,1
Cyril De Bodt,Icteam Uclouvain -Belgium,1
Cyril De Bodt,Multitel -Belgium,1
Cyril De Bodt,Pierre Merveille,1
Dounia Mulders,Daniel López-Sánchez,1
Dounia Mulders,Nicolas Lejeune,1
Dounia Mulders,André Mouraux,1
Dounia Mulders,Anne-Sophie Collin,1
Dounia Mulders,Christophe De Vleeschouwer,1
Dounia Mulders,Edouard Couplet,2
Dounia Mulders,Pierre Lambert,2
Dounia Mulders,Pierre Merveille,1
Qi Wang,Mickael Chen,1
Qi Wang,Thierry Artières,1
Mickael Chen,Thierry Artières,1
Daniel Vieira,Joao Paixao,1
Madson Dias,Lucas De Sousa,1
Madson Dias,Amauri De Souza Júnior,1
Madson Dias,Lucas Sousa,1
Madson Dias,César Mattos,1
Madson Dias,T Kärkkäinen,1
Lucas De Sousa,Amauri De Souza Júnior,1
Natalia Khanzhina,Evgeny Putin,1
Natalia Khanzhina,Elena Zamyatina,1
Evgeny Putin,Elena Zamyatina,1
Aymen Cherif,Salim Jouili,1
Aymen Cherif,Eura Nova,1
